,Item_Outlet_Sales,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,years_established,item_identifier_meanordinal
70,3435.528,0.8071742713691012,0.0,0.5,0.29763704303779126,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.15321651666557404
71,599.22,0.898443812814727,1.0,0.07191780821917809,0.7749575790376588,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.3698923925564494
72,4604.6728,0.3527417762814613,1.0,0.5008561643835616,0.8405366251771866,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.3091152589040711
73,2285.0256,0.3953939842704577,0.0,0.6780821917808219,0.6032353345589478,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.309879468424848
74,,0.6713494855357807,1.0,0.9726027397260273,0.7959682659301723,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.5301516244134972
75,2290.352,0.6586315517838741,1.0,0.5,0.4927816769266733,0.23076923076923078,0.0,0.3333333333333333,0.0,1.0,0.9999999999999996,0.23561628440581772
76,1207.0954,0.924513993980919,1.0,0.6780821917808219,0.5646296427761737,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.3029116757354111
77,643.1628,0.16802790982663174,1.0,0.5008561643835616,0.9152340314812393,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.7274974947788381
78,1587.933,0.34486520256600905,1.0,0.9726027397260273,0.550679398860817,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.200417692948856
79,5305.0944,0.6161689873185427,0.0,0.6780821917808219,0.8171160114184586,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.4072359082145834
80,1697.79,0.6586315517838741,1.0,0.7243150684931506,0.8526662844496733,0.23076923076923078,0.0,0.3333333333333333,0.0,1.0,0.9999999999999996,0.33286997333561663
81,1427.4752,0.6586315517838741,0.0,0.5,0.7933465518474301,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.3147119698062316
82,,0.792719909921491,0.0,1.0,0.8084166529932779,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.20248555400507598
83,583.2408,0.1842659353146725,1.0,1.0,0.7641855074984942,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.5746555906234488
84,3091.9752,0.6586315517838741,0.0,0.03938356164383561,0.7493800956139003,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.24537119417102932
85,2479.4392,0.21045567250135178,0.0,0.9726027397260273,0.5212566020412814,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.20867789879843035
86,2716.464,0.9846598981216568,1.0,0.3090753424657534,0.616399699020445,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.28785225282598303
87,3285.723,0.9815477670999211,1.0,1.0,0.6354649674562882,0.0,0.5416666666666714,0.0,1.0,1.0,0.5861595645954432,0.3139252835348436
88,661.8052,0.4332291791289975,1.0,0.5291095890410958,0.11356190017789958,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.0690186088764434
89,1523.3504,0.9446396151606036,1.0,0.3261986301369863,0.2645003042454983,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.1265173479039761
90,369.519,0.9479338818411824,1.0,1.0,0.28704862405074594,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.14008166552722026
91,690.4346,0.4959501920148339,1.0,0.3904109589041096,0.6054053989687302,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.3854013504780992
92,1381.535,0.6586315517838741,1.0,0.6780821917808219,0.6272535717394101,0.23076923076923078,0.0,0.3333333333333333,0.0,1.0,0.9999999999999996,0.2527435683714657
93,622.523,0.6350899754176278,1.0,0.6780821917808219,0.9620663084035366,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.6535115240173444
94,1274.3412,0.42259004014176393,0.0,1.0,0.835183906644037,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.6286961210212471
95,487.3656,0.6586315517838741,1.0,0.7243150684931506,0.7311026962110989,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.47110198959379956
96,1231.73,0.42259004014176393,0.0,1.0,0.8361783238911484,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.6286961210212471
97,3755.112,0.6936304538976468,1.0,0.6780821917808219,0.7345120190009085,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.3876490255392078
98,4363.6532,0.6586315517838741,0.0,0.9726027397260273,0.8124360695157637,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.2824578326793223
99,1314.2892,0.3891920493497707,0.0,0.9726027397260273,0.8139189691769548,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.561214493758019
100,1805.6496,0.8429250617346207,0.0,0.3261986301369863,0.10014444254218557,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.08641240288505148
101,2854.9504,0.9495747496543263,1.0,0.9726027397260273,0.892784929838859,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.5405358831958192
102,3896.2616,0.8563118136666874,0.0,0.5008561643835616,0.7029351578342955,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.255662334986534
103,667.7974,0.540610795962819,0.0,0.5,0.7703144489722398,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.46770371896569485
104,3185.853,0.24347925668920856,0.0,0.5,0.6321571237525925,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.3338546690766738
105,2247.7408,0.7337324333320427,1.0,0.3261986301369863,0.13077276021867124,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.08116247613517624
106,1794.331,0.6936304538976468,1.0,0.5291095890410958,0.9357082878953502,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.48474858817910216
107,2530.7058,0.6586315517838741,0.0,0.3090753424657534,0.8082431941225936,0.23076923076923078,0.0,0.3333333333333333,0.0,1.0,0.9999999999999996,0.37339501952667703
108,,0.6586315517838741,1.0,0.9726027397260273,0.6336928687132439,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.43217172237466867
109,812.276,0.44797847084402154,0.0,0.1601027397260274,0.7982990630417519,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.2694494132631559
110,699.09,0.3228049129003221,1.0,0.6780821917808219,0.9486884114346927,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.565889657885125
111,,0.8467781802878669,0.0,0.6780821917808219,0.8474454125677635,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.5753860850183091
112,176.437,0.32150897251618193,1.0,0.9726027397260273,0.5823372154604258,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.24244921659158802
113,4097.3332,0.6051033844305787,1.0,0.3261986301369863,0.7000568049002878,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.2924599867012559
114,3151.8972,0.6078875693922507,1.0,0.9726027397260273,0.9246221221951072,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.6751266658550061
115,5942.265,0.6788620109272943,1.0,0.7243150684931506,0.19477326336617895,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.08792155614036729
116,4843.695,0.6611952066423432,1.0,0.3261986301369863,0.7585466759194621,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.35142399580433986
117,2542.0244,0.9657586427423424,0.0,0.5008561643835616,0.5057259653883714,0.0,0.5416666666666714,0.0,1.0,1.0,0.5861595645954432,0.23525665639604032
118,2552.6772,0.4113968735514122,0.0,0.5008561643835616,0.841849071269678,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.6218567669067308
119,1141.847,0.6586315517838741,1.0,0.1601027397260274,0.3244048795962471,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.13804471000309054
120,680.4476,0.878635474329025,1.0,0.6780821917808219,0.5183080080916982,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.15819351144374322
121,2085.9514,0.7337324333320427,1.0,0.3261986301369863,0.451881174819583,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.22120868726411116
122,186.424,0.9329758400394026,1.0,0.5291095890410958,0.24405014130190916,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.10721410041488336
123,3036.048,0.4321366522778036,1.0,0.12842465753424656,0.7366606949587733,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.2790702652657942
124,866.8716,0.9737013436886532,1.0,0.7243150684931506,0.11784807604163894,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.11609241690626257
125,868.869,0.6586315517838741,1.0,0.5008561643835616,0.8177964055998932,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.8249566854285098
126,1137.1864,0.7032921557318597,1.0,0.7243150684931506,0.7621526373144172,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.30043923316819166
127,928.1252,0.6586315517838741,1.0,0.3904109589041096,0.9191892644913522,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.5510550024818078
128,762.341,0.4328652083543414,1.0,0.6780821917808219,0.5499075628924865,0.0,0.5416666666666714,0.0,1.0,1.0,0.5861595645954432,0.22042200099272313
129,707.0796,0.3527417762814613,1.0,0.5008561643835616,0.83782241131739,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.3091152589040711
130,7968.2944,0.29951901818277227,1.0,0.7243150684931506,0.6114747340072051,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.33977354673759325
131,1438.128,0.6586315517838741,1.0,0.07191780821917809,0.7769355267172604,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.3698923925564494
132,6976.2524,0.27070374420851806,1.0,0.5291095890410958,0.30825388662472153,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.12388435711810594
133,101.2016,0.46205124259677666,1.0,1.0,0.4971001690186072,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.21971023722337205
134,952.094,0.9072510507919451,1.0,0.0898972602739726,0.6720103060360434,0.0,0.5416666666666714,0.0,1.0,1.0,0.5861595645954432,0.24511431702118835
135,1969.4364,0.3661984033442536,1.0,0.7243150684931506,0.7452766930290853,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.3034174026241606
136,5262.4832,0.45470119762922656,1.0,0.7243150684931506,0.5655177259823811,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.26462092558723854
137,1314.2892,0.6688258098025246,1.0,0.0898972602739726,0.567428468259124,0.8974358974358974,0.7083333333333286,0.0,0.5,0.0,0.4118507329479075,0.18753851484870337
138,535.3032,0.8371020359104939,1.0,0.7243150684931506,0.8100783747582443,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.29450537100686475
139,263.6568,0.7268337320981062,0.0,0.6780821917808219,0.24641580611683267,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.15359112917575882
140,1402.1748,0.9107406657425463,1.0,0.6780821917808219,0.9626995440834984,1.0,0.5833333333333286,0.6666666666666667,0.0,0.0,0.5454703735027313,0.6364891315545482
141,1693.7952,0.8132715409919518,1.0,0.07191780821917809,0.9241513985902587,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.7333864034389427
142,2143.876,0.874967917743821,1.0,0.3904109589041096,0.76331536188074,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.4182174063702857
143,2676.516,0.9969609239686839,1.0,0.9726027397260273,0.8116582997634914,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.45182014853386027
144,905.488,0.29951901818277227,1.0,0.7243150684931506,0.6174661211277979,0.641025641025641,0.7916666666666714,0.3333333333333333,0.5,0.0,0.31112063438445325,0.33977354673759325
145,7370.406,0.7539980816252998,1.0,0.3261986301369863,0.2221013315996625,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.15383462730737893
146,6301.1312,0.7198607166744853,0.0,0.6780821917808219,0.7657159212294076,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.42732049036777575
147,1597.92,0.7104449578545042,0.0,0.6780821917808219,0.8598713528168349,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.49624384063448645
148,529.311,0.6586315517838741,1.0,0.3261986301369863,0.0,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.06415239236914316
149,1969.4364,0.31104697500265566,1.0,1.0,0.9227747386225045,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.5247072559321451
150,1034.6532,0.9019811003363751,1.0,0.7243150684931506,0.9173861405313319,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.43574927184693324
151,1794.331,0.11790231798234374,0.0,0.5,0.673540868474324,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.3449913638437384
152,2768.3964,0.9107406657425463,1.0,0.03938356164383561,0.5412693905957715,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.16228213941204564
153,898.83,0.7198607166744853,1.0,0.3261986301369863,0.7020474280215683,0.17948717948717952,0.9166666666666714,0.0,0.5,0.0,0.13681180273691806,0.312978049044805
154,3169.208,0.7268337320981062,0.0,0.6780821917808219,0.7451813256451896,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.528803019376832
155,3589.9936,0.7268337320981062,0.0,0.9726027397260273,0.2611271848232737,0.07692307692307693,0.0833333333333286,1.0,1.0,0.0,0.946872350149087,0.15434035419612835
156,262.3252,0.6586315517838741,1.0,1.0,0.5278714310952579,0.4358974358974359,0.0,0.6666666666666667,1.0,0.6666666666666667,0.9999999999999996,0.0897477921275181
157,1910.1802,0.16802790982663174,1.0,0.5008561643835616,0.9152340314812393,0.20512820512820512,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.7274974947788381
158,1701.7848,0.30264294981597595,1.0,0.3261986301369863,0.6041926153908714,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.20867789879843035
159,2471.4496,0.19486931745327585,0.0,0.3090753424657534,0.8981774877665556,0.9230769230769231,0.5,0.3333333333333333,0.0,0.0,0.6251875012556658,0.5207113891568409
